file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\test\IntegrationTestPlugin.java,org.springframework.boot.build.test.IntegrationTestPlugin,class,11,14,3,11,4,1,0,32,6,0.75,NaN,NaN,4,0,1,3,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,36,2,0,0,0,0,4,0,8,0,12,1,0,0,4,48,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\cloudfoundry\Token.java,org.springframework.boot.actuate.autoconfigure.cloudfoundry.Token,class,4,5,1,4,17,1,0,17,29,0.72727275,0.0,0.0,11,0,9,2,0,0,9,0,0,0,4,0,0,4,0,0,4,0,2,63,10,0,1,1,0,13,5,8,4,8,1,0,0,0,62,1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\MavenPluginPlugin.java,org.springframework.boot.build.mavenplugin.MavenPluginPlugin$ExtractVersionProperties,innerclass,10,10,0,10,7,2,0,13,9,0.5,0.0,0.0,6,0,4,2,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,39,2,0,0,1,0,11,0,6,0,6,1,0,0,0,35,1033,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\context\properties\TableTests.java,org.springframework.boot.build.context.properties.TableTests,class,6,6,0,6,1,1,0,5,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,2,0,2,0,0,2,0,1,12,0,0,0,0,0,20,0,4,1,4,0,0,0,0,36,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\Library.java,org.springframework.boot.build.bom.Library$Group,innerclass,1,1,0,1,5,1,0,0,2,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,4,0,0,4,0,0,4,0,0,24,4,0,0,0,0,0,0,4,0,4,0,0,0,0,19,9,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\LocalAggregateContentContribution.java,org.springframework.boot.build.antora.LocalAggregateContentContribution,class,8,9,1,8,3,3,0,7,3,0.0,0.0,0.0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\CheckSpringConfigurationMetadata.java,org.springframework.boot.build.context.properties.CheckSpringConfigurationMetadata,class,12,14,2,12,20,2,0,24,34,0.7777778,0.0,0.0,9,0,4,4,0,1,5,3,0,0,1,0,0,1,0,0,1,0,1,75,6,2,2,0,0,9,2,9,2,9,3,0,1,0,53,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\bom\BomPluginIntegrationTests.java,org.springframework.boot.build.bom.BomPluginIntegrationTests,class,6,7,1,6,10,1,0,19,0,0.45,0.0,0.0,10,0,0,2,0,8,8,0,0,0,2,0,0,2,0,0,0,0,0,250,1,0,0,7,0,232,0,22,0,28,1,0,0,7,80,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\bpp\unsafeparameters\UnsafeParametersBeanPostProcessorConfiguration.java,org.springframework.boot.build.architecture.bpp.unsafeparameters.UnsafeParametersBeanPostProcessorConfiguration$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\Table.java,org.springframework.boot.build.context.properties.Table,class,2,4,2,2,2,1,0,4,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,18,0,0,0,0,0,4,0,1,0,2,1,0,0,1,24,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\BomExtension.java,org.springframework.boot.build.bom.BomExtension$Upgrade,innerclass,2,2,0,2,3,1,0,0,0,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,7,25,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\classpath\CheckClasspathForUnconstrainedDirectDependencies.java,org.springframework.boot.build.classpath.CheckClasspathForUnconstrainedDirectDependencies,class,8,9,1,8,5,2,0,18,0,0.25,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,2,22,1,0,0,0,0,3,0,5,3,8,1,0,0,3,37,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\BomExtension.java,org.springframework.boot.build.bom.BomExtension$LinksHandler,innerclass,6,6,0,6,20,1,0,16,153,0.9444444,0.0,0.0,18,0,16,2,0,0,16,0,0,0,1,0,0,1,0,0,1,0,1,62,2,0,1,0,1,10,0,3,0,6,1,0,0,3,25,9,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\CheckBom.java,org.springframework.boot.build.bom.CheckBom,class,22,24,2,22,39,2,0,79,24,0.6666667,0.0,0.0,9,0,1,7,0,1,2,0,0,0,3,0,0,3,0,0,3,0,6,139,5,7,6,0,3,31,6,26,14,28,5,0,0,4,102,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\ExtractResources.java,org.springframework.boot.build.ExtractResources,class,10,12,2,10,6,2,0,12,6,0.75,0.0,0.0,4,0,3,0,0,1,4,3,0,0,1,0,0,1,0,0,1,0,0,17,0,1,1,0,0,4,0,4,1,3,2,0,0,0,40,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\antora\Extensions.java,org.springframework.boot.build.antora.AntoraExtensionsConfiguration$ZipContentsCollector,innerclass,3,3,0,3,8,2,0,8,15,0.0,0.0,0.0,6,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,1,0,0,6,0,0,0,0,1,0,0,0,20,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\BomExtension.java,org.springframework.boot.build.bom.BomExtension$LibraryHandler$ProhibitedHandler,innerclass,2,2,0,2,9,1,0,3,22,0.8,0.0,0.0,8,0,8,0,0,0,8,0,0,0,5,0,0,5,0,0,3,0,0,36,0,0,0,1,0,1,0,5,0,5,1,0,0,0,17,9,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\version\LeadingZeroesDependencyVersion.java,org.springframework.boot.build.bom.bomr.version.LeadingZeroesDependencyVersion,class,4,6,2,4,4,3,0,4,1,0.5,0.0,0.0,3,1,1,1,0,1,2,0,0,0,2,1,0,2,0,0,2,0,1,19,3,0,0,0,0,1,3,4,1,4,1,0,0,0,27,16,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\bpp\nonstatic\NonStaticBeanPostProcessorConfiguration.java,org.springframework.boot.build.architecture.bpp.nonstatic.NonStaticBeanPostProcessorConfiguration$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\classpath\CheckClasspathForProhibitedDependencies.java,org.springframework.boot.build.classpath.CheckClasspathForProhibitedDependencies,class,8,10,2,8,10,2,0,25,22,0.7916667,0.0,0.0,8,0,4,4,0,0,4,0,0,0,3,2,0,3,0,0,2,0,5,36,5,1,0,0,0,15,0,5,1,8,2,0,0,3,56,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\VersionOption.java,org.springframework.boot.build.bom.bomr.VersionOption$ResolvedVersionOption,innerclass,2,2,0,2,3,2,0,3,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,13,2,0,0,0,0,3,0,1,1,1,1,0,0,0,12,24,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\bpp\unsafeparameters\UnsafeParametersBeanPostProcessorConfiguration.java,org.springframework.boot.build.architecture.bpp.unsafeparameters.UnsafeParametersBeanPostProcessorConfiguration,class,4,4,0,4,3,1,0,0,3,0.0,0.0,0.0,3,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,1,1,0,0,0,0,1,0,0,13,0,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\MultithreadedLibraryUpdateResolver.java,org.springframework.boot.build.bom.bomr.MultithreadedLibraryUpdateResolver,class,5,7,2,5,6,1,0,17,1,0.44444445,0.0,0.0,3,0,1,1,0,1,2,0,0,0,3,1,0,3,0,0,3,0,5,39,4,0,1,2,0,1,0,4,0,5,3,0,0,2,37,0,1
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\UpgradeBom.java,org.springframework.boot.build.bom.bomr.UpgradeBom,class,7,8,1,7,8,3,0,12,6,0.0,0.0,0.0,4,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,4,0,1,1,2,1,0,0,1,37,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\constraints\DocumentConstrainedVersions.java,org.springframework.boot.build.constraints.DocumentConstrainedVersions,class,8,9,1,8,4,2,0,12,3,0.0,0.0,0.0,3,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,1,0,6,0,2,0,2,2,0,0,0,27,1025,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\StandardLibraryUpdateResolver.java,org.springframework.boot.build.bom.bomr.StandardLibraryUpdateResolver,class,14,16,2,14,25,1,0,43,24,0.7916667,0.0,0.0,8,0,1,4,2,1,4,0,0,0,3,1,0,3,0,0,3,0,4,92,8,6,6,0,0,6,1,17,4,19,3,0,0,2,52,0,2
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\autoconfigure\DocumentAutoConfigurationClasses.java,org.springframework.boot.build.autoconfigure.DocumentAutoConfigurationClasses$AutoConfigurationClass,innerclass,1,1,0,1,2,1,0,1,0,0.25,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,11,1,0,0,0,0,0,0,2,0,2,0,0,0,0,8,26,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\MavenPublishingConventions.java,org.springframework.boot.build.MavenPublishingConventions,class,14,16,2,14,16,1,0,47,43,0.8,NaN,NaN,10,0,0,9,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,87,3,0,2,0,0,21,0,3,0,15,3,0,0,12,105,0,2
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\untangled\sub\UntangledTwo.java,org.springframework.boot.build.architecture.untangled.sub.UntangledTwo,class,0,1,1,0,1,1,0,0,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,17,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\architecture\bpp\safeparameters\SafeParametersBeanPostProcessorConfiguration.java,org.springframework.boot.build.architecture.bpp.safeparameters.SafeParametersBeanPostProcessorConfiguration$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\ramon\OneDrive\Documentos\trabalhoFacul\laboratorio-de-experimentacao\lab-2\clone_repositories\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\KotlinConventions.java,org.springframework.boot.build.KotlinConventions,class,7,8,1,7,4,1,0,33,3,0.0,NaN,NaN,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,13,0,4,1,9,3,0,0,5,61,0,0
